RA,DEC
47.28288,-8.5125
50.11171,-8.349472
54.27962,-7.799222
56.40088,-7.471972
56.57246,-7.487805
58.49475,-7.063778
58.87908,-7.121555
349.7535,-10.38117
351.748,-10.52225
358.287,-10.73814
358.4948,-10.69408
0.1160417,-10.79756
5.617792,-10.6985
8.318375,-10.78825
18.31583,-10.48272
30.75854,-9.656305
30.74987,-9.666223
32.36787,-9.680305
32.38021,-9.673917
32.363,-9.681139
34.08088,-9.470083
40.81512,-8.81275
45.15875,-8.430083
53.48029,-7.5045
58.69938,-6.640972
61.25613,-6.351528
352.2758,-10.00056
353.9788,-10.09422
354.3572,-10.10558
358.5704,-10.16294
5.035417,-10.37381
10.53908,-10.29372
13.88917,-10.14575
29.38588,-9.478889
59.99717,-6.102305
59.99517,-6.101555
62.77704,-5.703611
354.4341,-9.770306
1.309125,-9.896694
9.948334,-9.803028
10.72425,-9.847639
11.94325,-9.839417
11.94808,-9.899528
21.15683,-9.6015
24.95687,-9.350667
39.87142,-8.133639
39.86617,-8.123667
42.28883,-7.839944
42.91113,-7.810722
53.44704,-6.574555
60.45383,-5.693389
62.86067,-5.150917
5.552292,-9.57725
25.95638,-8.893444
29.05604,-8.530611
36.71242,-8.095528
40.67492,-7.564028
41.72009,-7.538028
48.60704,-6.687944
352.562,-8.8765
358.6415,-9.026
9.421083,-9.056417
28.26267,-8.194695
31.83388,-8.065889
34.66592,-7.776389
50.13658,-6.118778
54.839,-5.597806
62.70113,-4.405
317.0425,-7.792333
321.0227,-8.29675
327.8083,-9.050694
313.2619,-6.982139
313.876,-6.970639
315.4343,-7.349417
315.9319,-7.275611
311.3149,-6.360194
318.0272,-7.222445
319.4625,-7.345361
321.6623,-7.702028
325.0988,-8.054167
325.58,-8.050667
309.6857,-5.524583
316.5364,-6.558889
324.7026,-7.207445
326.0978,-7.196222
326.3818,-7.241
310.4323,-4.835917
324.7588,-6.664111
317.9433,9.343667
324.0491,10.41478
327.0289,11.07239
329.9196,11.33931
330.5143,11.59172
333.6758,11.97656
336.1864,12.36058
338.4248,12.43042
343.1637,13.01147
343.9846,13.15167
351.682,13.71069
358.1281,13.88686
358.0424,14.04706
359.847,14.07331
322.5948,10.68917
322.6728,10.59111
323.7642,10.96175
335.369,12.50992
344.8041,13.60825
344.8092,13.51064
344.9439,13.53514
358.6187,14.32872
1.138083,14.44719
322.7336,11.04158
335.2426,13.04422
336.4669,13.12769
348.8327,14.22492
354.4596,14.59858
357.992,14.78642
2.941417,14.80469
319.4158,10.85858
328.0171,12.39331
334.2427,13.3055
350.8456,14.93789
351.1969,14.83161
327.8664,12.83225
327.9294,12.82342
352.7369,15.49033
321.457,12.15422
329.3668,13.45108
338.3679,14.62753
340.7736,14.91653
